"noc_2021","2.C.3.a - Comp and Elec","2.C.3.b - Eng and Tech","2.C.9.a - Telco","2.B.3.b - Tech Design","2.B.3.e - Programming","4.A.3.b.1 - Inter w Comp","Rank - Tech Design","Rank - Programming","Rank - Comp and Elec","Rank - Inter w Comp","Rank - Eng and Tech","Rank - Telco","harm.rank","harm.rank.digital","harm.rank.no.tel","tech","digital","tech.no.tel","noc_code","noc_name"
73113,1.02225,4.446475,0.404625,0.99015,0,1.4615,368,467,495,488,251,493,402.672577883133,486.490023542882,388.314769436751,0,NA,NA,"7311","3"
73200,4.75027222222222,8.76127777777778,2.91135625,1.49009583333333,0.429921527777778,4.1883625,246,360,396,432,128,215,249.702497968317,327.116130305561,257.745715040058,0,NA,NA,"7320","0"
73201,4.7008,6.3252,2.5192,3.9856,0.69,10.3929,44,304,399,290,194,251,148.024626311947,303.412588878246,136.740759951367,0,NA,NA,"7320","1"
73202,3.3293,2.2098,0.9075,1.0044,0,3.55,360,467,447,440,364,461,419.264359212206,454.495312631964,411.648743271429,0,NA,NA,"7320","2"
73209,10.8729097222222,10.5514770833333,2.90349722222222,2.26004375,0.576294444444444,7.89086666666667,121,317,219,355,101,216,181.224888828633,264.771041424123,175.4401952891,0,NA,NA,"7320","9"
73300,5.2003,2.45255,2.786175,0.75,0.0636,4.209275,403,429.5,388,431,351,228,355.211224495805,345.566338492725,399.216070913634,0,NA,NA,"7330","0"
73301,5.3436,3.130375,4.509,0.515625,0,3.7468,448.5,467,385,436,314,86,250.948319226381,216.09931110414,402.736919217439,0,NA,NA,"7330","1"
73310,4.898125,4.0657,3.481,0.3125,0.140625,6.132,465.5,411.5,393,390,268,139,292.343377390825,272.800766677538,373.66546066515,0,NA,NA,"7331","0"
73311,8.1189,3.7948,6.069,0.5244,0.75,8.544,440.5,285.5,318.5,332.5,276.5,48.5,168.117040074472,134.134506212386,322.84304645451,0,NA,NA,"7331","1"
73400,2.67954693877551,5.90179591836735,1.264,1.10519183673469,0.0752040816326531,4.60748571428571,344,428,467,422,203,427,353.590519070814,436.287360970677,341.70902776935,0,NA,NA,"7340","0"
73401,7.8925,3.1584,0.107,1.125,0.93,12.06,337.5,241.5,328,246,313,500,310.129782696213,302.850978587631,288.172294299459,0,NA,NA,"7340","1"
73402,1.8056,8.694,3.015,2.1056,0,2.6492,135,467,486.5,466.5,131.5,202.5,229.522855253775,355.83780498928,235.547038535611,0,NA,NA,"7340","2"
74100,3.3003,0.3937,1.1055,0,1.0044,5.3938,496.5,215,448,401,484,443,382.933386914338,344.928223085495,372.681847199482,0,NA,NA,"7410","0"
74101,3.5638,0.448,1.3756,0,0,2.1402,496.5,467,436,476,477,418,461.17473585402,449.026885559134,470.649445176287,0,NA,NA,"7410","1"
74102,3.696,0.276,1.8643,0.5244,0,3.331125,440.5,467,431.5,448.5,490.5,342,432.00803635821,417.143041209218,455.65648473128,0,NA,NA,"7410","2"
74200,3.1616,11.0032,4.2064,1.3125,0,3.4112,281.5,467,460,446,97,97,196.778911093743,238.846358260027,246.463366035563,0,NA,NA,"7420","0"
74201,2.6425,5.1429,2.881,2.5944,0,5.3124,84.5,467,469,402,229,219,219.498904560634,354.256431570545,219.39895927164,0,NA,NA,"7420","1"
74202,10.9142333333333,6.12651111111111,7.75355555555556,1.01333333333333,0.782977777777778,12.0813333333333,352,271,217,245,198,30,114.406181737434,89.7127877704158,247.688398239462,0,NA,NA,"7420","2"
74203,8.64002222222222,9.48564444444444,2.76797777777778,1.57055555555556,0.747066666666667,8.134,218,294,295,343,117,230,221.852662711581,285.628801909484,220.109445964735,0,NA,NA,"7420","3"
74204,3.44576666666667,7.12877777777778,3.171,1.4148,0.241111111111111,6.51068888888889,259,401,441,380,171,178,265.235842398467,308.611739865194,293.517061451659,0,NA,NA,"7420","4"
74205,2.878725,7.541475,3.52495,0.5069,0.0636,4.9078,451,429.5,464,412,155,134,261.72553619022,279.678564204772,322.219524325122,0,NA,NA,"7420","5"
75100,4.7775,1.42975,1.20265,0.75,0.2261,4.8756,403,403,395,416,408,434,410.462203816334,412.480328216128,405.883133651767,0,NA,NA,"7510","0"
75101,5.74627959183673,5.79057959183674,2.06507142857143,1.43392653061224,0.362040816326531,6.45402244897959,251,368,372,383,206,313,300.314667714185,357.785840139782,297.719514539381,0,NA,NA,"7510","1"
75110,2.39647644444444,6.55896622222222,1.72249822222222,1.02604133333333,0.0252751111111111,2.69421333333333,350,432,472,464,193,359,345.70991811706,427.718322721084,342.986967092321,0,NA,NA,"7511","0"
75119,10.3603,14.3808,3.663,1.0044,0.5244,3.57,360,328.5,235,438,51,122,151.205762137467,226.242102838863,158.473852867531,0,NA,NA,"7511","9"
75201,3.696,0.276,1.8643,0.5244,0,3.331125,440.5,467,431.5,448.5,490.5,342,432.00803635821,417.143041209218,455.65648473128,0,NA,NA,"7520","1"
75210,7.6007,5.817,7.57793333333333,1.16233333333333,0.5612,7.08683333333333,330,318,335,364,204,32,127.515943055794,102.161369231462,298.509074482771,0,NA,NA,"7521","0"
75211,3.6783,3.2955,3.9342,0.6072,0,3.552,428,467,433,439,302,105,275.495735597063,247.714997300881,405.023613543845,0,NA,NA,"7521","1"
75212,2.8608,4.9842,2.8595,0.1344,0,2.187,487,467,465,474,238,222.5,350.96972341297,368.249153904551,396.15825413549,0,NA,NA,"7521","2"
80010,14.365,18.5968,2.1672,3.4344,2.76,19.5534,57,58.5,95,43,26,297,55.7699688146423,75.0379408980017,47.9712578801985,0,NA,NA,"8001","0"
80020,8.43027777777778,7.68111111111111,2.30016666666667,1.22972222222222,1.01546666666667,7.52333333333333,309,207,310,361,152,287,249.79668925921,280.548593503162,243.340838110421,0,NA,NA,"8002","0"
80021,8.6272,9.976,2.3001,1.82,1.1573,8.8683,182.5,184.5,298.5,325.5,111.5,289,202.844715171631,262.453470632045,191.343607182605,0,NA,NA,"8002","1"
80022,8.6272,9.976,2.3001,1.82,1.1573,8.8683,182.5,184.5,298.5,325.5,111.5,289,202.844715171631,262.453470632045,191.343607182605,0,NA,NA,"8002","2"
82010,7.7322,7.308,2.337,1.365,0.6768,7.0812,265,308,332,365,164,279,268.301247021466,318.905059472816,266.077833558704,0,NA,NA,"8201","0"
82020,4.5046,11.6808,3.432,1.125,0.3125,8.0342,337.5,382.5,404,347,76,148,196.059894855613,272.820211168795,209.279593751408,0,NA,NA,"8202","0"
82021,4.5046,11.6808,3.432,1.125,0.3125,8.0342,337.5,382.5,404,347,76,148,196.059894855613,272.820211168795,209.279593751408,0,NA,NA,"8202","1"
82030,6.56573888888889,5.51044444444444,2.689875,0.955277777777778,0.538144444444444,6.28444444444444,370,320,353,386,216,236,299.293295411154,313.885210613226,315.899560956217,0,NA,NA,"8203","0"
82031,10.0824388888889,5.40388888888889,2.89647222222222,1.24936666666667,0.708,9.97588055555556,304,299,246,303,222,218,260.86283363515,262.50853050813,271.232287638712,0,NA,NA,"8203","1"
83100,3.77238125,8.5534375,2.6079125,0.7147546875,0.1203125,2.4565078125,415,424,429,470,135,242,290.224112891604,366.404678900704,301.960591116887,0,NA,NA,"8310","0"
83101,8.4064,15.9064,1.5575,0.69,1.54,3.33,418.5,117.5,312.5,450,35,390,128.852089894476,243.851127897823,113.617063884435,0,NA,NA,"8310","1"
83110,1.4602,3.54,0.496,0.3125,0,5.8804,465.5,467,492,395,292,488,419.815751008822,457.907326727413,408.263440369748,0,NA,NA,"8311","0"
83120,6.1997,3.7636,3.1382,0.6072,0,3.108,428,467,362.5,455.5,279.5,185.5,327.218719074412,321.535794569419,385.373414208773,0,NA,NA,"8312","0"
83121,6.1997,3.7636,3.1382,0.6072,0,3.108,428,467,362.5,455.5,279.5,185.5,327.218719074412,321.535794569419,385.373414208773,0,NA,NA,"8312","1"
84100,3.2754,7.3216,1.5744,1.75,0,4.4863,193,467,450.5,425.5,162.5,384.5,291.812637704289,430.557011343929,278.286352699213,0,NA,NA,"8410","0"
84101,6.409,7.18315,1.9893,0.75,0.515625,5.429375,403,336.5,357,400,169,326,305.099291037652,353.727848043454,301.066526285068,0,NA,NA,"8410","1"
84110,0.3872,2.5668,0.2124,0,0,0.2553,496.5,467,500,500,342,498,459.478644676669,491.836974307721,452.313891954578,0,NA,NA,"8411","0"
84111,12.4362,6.042,3.7625,1.3125,1.0044,11.7012,281.5,215,148,256,200,119,187.030259886768,169.740216831421,210.552583920092,0,NA,NA,"8411","1"
84120,5.71646944444444,5.41087777777778,1.94818888888889,0.911944444444444,0.405244444444444,5.70598055555556,378.5,363.5,376.5,396.5,220.5,333.5,332.456579962082,367.048218988094,332.050888220021,0,NA,NA,"8412","0"
84121,6.1997,3.7636,3.1382,0.6072,0,3.108,428,467,362.5,455.5,279.5,185.5,327.218719074412,321.535794569419,385.373414208773,0,NA,NA,"8412","1"
85100,5.71646944444444,5.41087777777778,1.94818888888889,0.911944444444444,0.405244444444444,5.70598055555556,378.5,363.5,376.5,396.5,220.5,333.5,332.456579962082,367.048218988094,332.050888220021,0,NA,NA,"8510","0"
85101,1.7524,1.79846666666667,0.8869,0.142711111111111,0,2.86808888888889,481,467,488,461,382,464,455.151061830635,470.766477966145,453.231128342688,0,NA,NA,"8510","1"
85102,5.7178,4.4298,2.6703,0.5244,0,5.2,440.5,467,375,408,253,237,340.039505780882,349.558833309327,371.931714459617,0,NA,NA,"8510","2"
85103,0.5082,0.7852,0.3042,0,0,1.9539,496.5,467,499,478,454,495,481.989022545309,485.403678323563,479.281280923745,0,NA,NA,"8510","3"
85104,6.1997,3.7636,3.1382,0.6072,0,3.108,428,467,362.5,455.5,279.5,185.5,327.218719074412,321.535794569419,385.373414208773,0,NA,NA,"8510","4"
85110,3.2754,7.3216,1.5744,1.75,0,4.4863,193,467,450.5,425.5,162.5,384.5,291.812637704289,430.557011343929,278.286352699213,0,NA,NA,"8511","0"
85111,2.418125,5.9396,1.771825,1.645,0,2.7936,209.5,467,471,463,202,352,317.122523133432,432.739803625269,310.804738534679,0,NA,NA,"8511","1"
85121,3.36873333333333,4.16142222222222,1.53405555555556,0.8316,0,1.77777777777778,390,467,446,480,263,397,391.878269566202,446.157018400054,390.676452516385,0,NA,NA,"8512","1"
90010,11.65425,9.7524,4.4268,1.5471,1.0241,15.90675,222,204,191,116,114,91,140.571474166417,135.579635359615,157.166735061795,0,NA,NA,"9001","0"
90011,13.1982612244898,15.3237428571429,5.97158571428571,2.23296734693878,1.99830612244898,15.5246428571429,123,86,125,136,41,51,77.0863021747268,87.0306868046907,85.318305194516,0,NA,NA,"9001","1"
92010,12.3768,11.6116,1.58,2.5,0.475,12.2344,97,347,154.5,234.5,85.5,377.5,158.071531168469,247.024530664078,141.580927678901,0,NA,NA,"9201","0"
92011,12.3768,11.6116,1.58,2.5,0.475,12.2344,97,347,154.5,234.5,85.5,377.5,158.071531168469,247.024530664078,141.580927678901,0,NA,NA,"9201","1"
92012,12.3768,11.6116,1.58,2.5,0.475,12.2344,97,347,154.5,234.5,85.5,377.5,158.071531168469,247.024530664078,141.580927678901,0,NA,NA,"9201","2"
92013,12.3768,11.6116,1.58,2.5,0.475,12.2344,97,347,154.5,234.5,85.5,377.5,158.071531168469,247.024530664078,141.580927678901,0,NA,NA,"9201","3"
92014,12.3768,11.6116,1.58,2.5,0.475,12.2344,97,347,154.5,234.5,85.5,377.5,158.071531168469,247.024530664078,141.580927678901,0,NA,NA,"9201","4"
92015,12.3768,11.6116,1.58,2.5,0.475,12.2344,97,347,154.5,234.5,85.5,377.5,158.071531168469,247.024530664078,141.580927678901,0,NA,NA,"9201","5"
92020,12.3768,11.6116,1.58,2.5,0.475,12.2344,97,347,154.5,234.5,85.5,377.5,158.071531168469,247.024530664078,141.580927678901,0,NA,NA,"9202","0"
92021,12.3768,11.6116,1.58,2.5,0.475,12.2344,97,347,154.5,234.5,85.5,377.5,158.071531168469,247.024530664078,141.580927678901,0,NA,NA,"9202","1"
92022,12.3768,11.6116,1.58,2.5,0.475,12.2344,97,347,154.5,234.5,85.5,377.5,158.071531168469,247.024530664078,141.580927678901,0,NA,NA,"9202","2"
92023,12.3768,11.6116,1.58,2.5,0.475,12.2344,97,347,154.5,234.5,85.5,377.5,158.071531168469,247.024530664078,141.580927678901,0,NA,NA,"9202","3"
92024,12.3768,11.6116,1.58,2.5,0.475,12.2344,97,347,154.5,234.5,85.5,377.5,158.071531168469,247.024530664078,141.580927678901,0,NA,NA,"9202","4"
92100,6.0237125,6.9695609375,1.7772890625,1.038759375,1.0219921875,10.430834375,349,205,367,286,173,351,266.651743902253,287.832115671235,254.318970805208,0,NA,NA,"9210","0"
92101,12.9846,12.5172,3.195,1.54,1.0044,13.186,229,215,136,205,63,169,140.718068524702,176.478725130757,136.031861868593,0,NA,NA,"9210","1"
93100,5.1754,7.54,3.1768,0.3125,0,5.2428,465.5,467,389.5,405.5,156.5,175.5,281.47675172803,311.931734005561,319.480136384421,0,NA,NA,"9310","0"
93101,8.64353333333333,7.38111111111111,3.38504444444444,1.73888888888889,1.25611111111111,12.7325333333333,197,159,294,217,160,155,188.094094864985,193.824340919217,196.165577765031,0,NA,NA,"9310","1"
93102,3.43647777777778,4.72977777777778,0.994133333333333,0.930844444444444,0.3741,7.72941111111111,371,367,443,359,242,452,358.031003478188,401.811089022482,343.623252709372,0,NA,NA,"9310","2"
93200,8.8205,8.94226666666667,2.30533333333333,1.84888888888889,0.72,8.39066666666667,176,296,288,338,126,286,224.004992449596,301.627642079442,214.584936895629,0,NA,NA,"9320","0"
94100,5.1754,7.54,3.1768,0.3125,0,5.2428,465.5,467,389.5,405.5,156.5,175.5,281.47675172803,311.931734005561,319.480136384421,0,NA,NA,"9410","0"
94101,3.43915,5.198175,1.267325,0.8064,0,2.85645,391,467,442,462,227,425,378.828084919606,449.370870633243,370.620167975557,0,NA,NA,"9410","1"
94102,6.28002,9.3879,1.191936,1.243152,0.242804,6.465928,307,399,358,382,118,437,274.854887028777,392.94327319248,255.79901523072,0,NA,NA,"9410","2"
94103,5.288775,6.8382,1.17150833333333,1.09062222222222,0.166025,6.14941666666667,345,409,386,389,178,441,327.39805565438,406.109935289604,311.257462705022,0,NA,NA,"9410","3"
94104,8.5255,6.784,2.0412,1.215,0.93,9.7713,318.5,241.5,304,308,184,318,268.952910842844,290.413970831213,260.77058560927,0,NA,NA,"9410","4"
94105,6.697488,7.5544,1.199676,1.622352,1.04315,8.637132,214,200,350,330,154,435,247.508119817881,304.440572202668,227.810661171231,0,NA,NA,"9410","5"
94106,4.555725,5.783625,0.483,1.697025,1.015625,9.386125,198,206,400,320,207,489,268.89451725382,320.493185567929,246.636297790288,0,NA,NA,"9410","6"
94107,8.4732,5.3592,1.7622,0.3125,1.0044,6.1912,465.5,215,308,388,223,354,302.093819561012,301.807728390707,293.350137692525,0,NA,NA,"9410","7"
94110,10.80905,8.0907,2.174475,0.515625,1.36485,9.65455,448.5,140,224,314,142,296,219.812824019137,221.260359585164,208.951941666955,0,NA,NA,"9411","0"
94111,6.17866390532544,7.28284733727811,1.24477514792899,1.37842603550296,0.967633727810651,8.48333017751479,262,227,365,335,165,429,269.707105125781,322.061782306946,250.994268868234,0,NA,NA,"9411","1"
94112,4.2816,6.6963,1.22256,1.065148,0.206976,6.252972,347,407,411,387,187,431,334.019717591965,409.404041094457,319.525637854205,0,NA,NA,"9411","2"
94120,2.0709,3.64,1.6199,0.5244,0.1344,2.2968,440.5,416.5,479,473,284,366,397.698102485435,429.505148411955,404.464474080553,0,NA,NA,"9412","0"
94121,4.8678,5.083575,1.414025,1.6544,0.515625,6.612,205.5,336.5,394,377,230,414,304.238512938161,379.155913789332,288.821501377668,0,NA,NA,"9412","1"
94122,3.2712,4.0053,0.9966,1.6544,0,4.4969,205.5,467,452,424,271,449,344.066158809206,448.459600201579,328.595329709864,0,NA,NA,"9412","2"
94123,5.825,3.0492,0.96,0.5244,0.75,11.2992,440.5,285.5,371,265,317,454,341.969314623061,329.604024934223,325.783163311683,0,NA,NA,"9412","3"
94124,4.10825625,9.51305625,0.796125,2.006875,0.848125,6.03916875,146,257,418,391,115,473,227.732162848485,366.188736191569,206.2958609538,0,NA,NA,"9412","4"
94129,2.4495,3.3034,0.7896,1.4344,0.8897,2.5536,250,252,470,469,301,475,340.918129999617,388.190796119415,322.60784791032,0,NA,NA,"9412","9"
94130,3.40035555555556,2.98933333333333,0.6424,0.75,0.444444444444444,5.20486666666667,403,359,444,407,321,481,396.524448282573,418.820188690683,382.942609757617,0,NA,NA,"9413","0"
94131,1.6471,1.3072,0.5289,0.28,0,1.5322,476,467,491,484,416,487,469.673714140572,483.073791194864,466.172399121687,0,NA,NA,"9413","1"
94132,2.0328,1.35625,1.42725,0.2975,0,2.587,475,467,480,468,410,407,450.015937412639,454.600690081245,459.479397014281,0,NA,NA,"9413","2"
94133,8.5255,6.784,2.0412,1.215,0.93,9.7713,318.5,241.5,304,308,184,318,268.952910842844,290.413970831213,260.77058560927,0,NA,NA,"9413","3"
94140,6.2430625,4.17835,1.31008125,0.884225,0.45980625,8.65944375,381,356.5,359,329,262,422,345.03714243167,364.652424550695,332.770595600589,0,NA,NA,"9414","0"
94141,4.2845,3.70048888888889,0.8996,0.3025,0.0416,3.23591111111111,473,431,410,452,282,462,406.545074375003,438.825644260172,396.866850391471,0,NA,NA,"9414","1"
94142,6.60484375,4.2081375,1.4826,0.75500625,0.45980625,7.8342,394,356.5,352,356,261,404,347.851097946471,366.961695875946,338.30360194071,0,NA,NA,"9414","2"
94143,8.5255,6.784,2.0412,1.215,0.93,9.7713,318.5,241.5,304,308,184,318,268.952910842844,290.413970831213,260.77058560927,0,NA,NA,"9414","3"
94150,9.1809,1.5345,2.6108,1.3125,1.54,12.4488,281.5,117.5,279,222,397,241,224.894558488932,193.922625160654,221.759603181706,0,NA,NA,"9415","0"
94151,19.16,4.2218,2.0349,1.75,1.54,19.642,193,117.5,35,40,260,323,82.5544359014289,62.8009933873912,71.8464126696497,0,NA,NA,"9415","1"
94152,5.5692,2.6752,0.7952,1.62,1.4256,6.509,215,133.5,380,381,337,474,268.205692075951,270.586923539878,246.723186554923,0,NA,NA,"9415","2"
94153,15.133,2.538,0.8967,3,3.8556,14.9699,70.5,41,80,150,343,463,97.0467343972005,89.0216462924443,83.7932042524732,0,NA,NA,"9415","3"
94200,7.343875,8.033625,1.0676,1.53125,1.113125,7.825875,240.5,195,339.5,357.5,148.5,444.5,251.017483374914,305.974904235367,230.861057162691,0,NA,NA,"9420","0"
94201,8.35833333333333,5.2026,1.20633333333333,1.42222222222222,0.7866,9.592,256,270,314,315,226,433,290.843075810199,324.324030615554,272.843345779141,0,NA,NA,"9420","1"
94202,6.5151,4.839375,1.04405,1.26375,0.598125,8.3325,301,316,354,340,239,446,322.249935805558,359.028934680067,305.213936617177,0,NA,NA,"9420","2"
94203,9.82065,7.941375,2.377875,1.53125,0.84,9.06015,240.5,260.5,258,322,150,271,237.89845486175,276.67221367938,232.079147849948,0,NA,NA,"9420","3"
94204,7.343875,8.033625,1.0676,1.53125,1.113125,7.825875,240.5,195,339.5,357.5,148.5,444.5,251.017483374914,305.974904235367,230.861057162691,0,NA,NA,"9420","4"
94205,8.5255,6.784,2.0412,1.215,0.93,9.7713,318.5,241.5,304,308,184,318,268.952910842844,290.413970831213,260.77058560927,0,NA,NA,"9420","5"
94210,5.58708888888889,5.45208888888889,1.61155555555556,1.185,0.622577777777778,8.48075555555556,329,314,379,336,218,368,314.464068069796,348.323787956529,305.435762407094,0,NA,NA,"9421","0"
94212,8.5255,6.784,2.0412,1.215,0.93,9.7713,318.5,241.5,304,308,184,318,268.952910842844,290.413970831213,260.77058560927,0,NA,NA,"9421","2"
94213,2.7208,2.106,0.2751,0.75,0.8556,7.4493,403,256,466,362,370,496,375.705930485082,370.395352232583,358.220988251412,0,NA,NA,"9421","3"
94219,7.834352,8.61784,1.78356,1.631872,0.754048,7.936524,212,276,330,353,134,348,245.663147772123,324.637258599471,231.928607789021,0,NA,NA,"9421","9"
95100,3.2522,3.168,1.4151,0.3125,0.3125,6.681,465.5,382.5,455.5,373.5,309.5,410.5,393.114270744244,404.101506634332,389.632531626036,0,NA,NA,"9510","0"
95101,3.2522,3.168,1.4151,0.3125,0.3125,6.681,465.5,382.5,455.5,373.5,309.5,410.5,393.114270744244,404.101506634332,389.632531626036,0,NA,NA,"9510","1"
95102,7.8375,6.21483333333333,1.90528888888889,0.444444444444444,0.959933333333333,8.62595555555555,454,229,329,331,196,339,291.18724552553,300.044546549744,283.059644965911,0,NA,NA,"9510","2"
95103,3.2522,3.168,1.4151,0.3125,0.3125,6.681,465.5,382.5,455.5,373.5,309.5,410.5,393.114270744244,404.101506634332,389.632531626036,0,NA,NA,"9510","3"
95104,3.2522,3.168,1.4151,0.3125,0.3125,6.681,465.5,382.5,455.5,373.5,309.5,410.5,393.114270744244,404.101506634332,389.632531626036,0,NA,NA,"9510","4"
95105,3.5329,3.179675,0.5792,0.87890625,0.62890625,5.6797125,382,312,437,398,306,483,376.915919779444,397.995116777319,360.944272889664,0,NA,NA,"9510","5"
95106,3.2522,3.168,1.4151,0.3125,0.3125,6.681,465.5,382.5,455.5,373.5,309.5,410.5,393.114270744244,404.101506634332,389.632531626036,0,NA,NA,"9510","6"
95107,3.2522,3.168,1.4151,0.3125,0.3125,6.681,465.5,382.5,455.5,373.5,309.5,410.5,393.114270744244,404.101506634332,389.632531626036,0,NA,NA,"9510","7"
95109,6.23837119113574,6.91366897506925,2.13499252077562,1.27356315789474,0.703684210526316,7.05429362880886,299,300,360,367,175,302,284.020776787121,330.303798562092,280.506717640708,0,NA,NA,"9510","9"
